lg3	17715000	17300000
lg7	3295000	3295000
lg19	5390000	4824999
lg4	21585000	20980000
lg14	11300000	11395000
lg23	2315000	3555000
lg7	22315000	23550000
lg23	22290000	22290000
lg1	10680000	10680000
lg7	18280000	16274999
lg4	3250000	2915000
lg18	26480000	26140000
lg2	16315000	15460000
lg10	16270000	16405000
lg4	19590000	18815000
lg17	22500000	21420000
